"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,8,15,1828,1729,59,2142,2001,101,"UA",728,"N522UA","EWR","IAH",185,1400,17,29,"2013-08-15T21:00:00Z"
2013,8,15,1850,1359,291,2128,1632,296,"DL",2247,"N554NW","LGA","ATL",120,762,13,59,"2013-08-15T17:00:00Z"
2013,8,15,1900,1728,92,2040,1853,107,"EV",4191,"N13956","EWR","BNA",111,748,17,28,"2013-08-15T21:00:00Z"
2013,8,15,1905,1759,66,2136,2014,82,"EV",4410,"N14953","EWR","CAE",93,602,17,59,"2013-08-15T21:00:00Z"
2013,8,15,1924,1722,122,2108,1858,130,"B6",86,"N328JB","JFK","ROC",54,264,17,22,"2013-08-15T21:00:00Z"
2013,8,15,1931,1655,156,2208,1946,142,"UA",309,"N842UA","EWR","LAS",286,2227,16,55,"2013-08-15T20:00:00Z"
2013,8,15,1943,1852,51,2121,2015,66,"EV",4131,"N34111","EWR","RIC",49,277,18,52,"2013-08-15T22:00:00Z"
2013,8,15,1947,1759,108,2246,2058,108,"UA",535,"N589UA","JFK","LAX",309,2475,17,59,"2013-08-15T21:00:00Z"
2013,8,15,2011,1600,251,2139,1747,232,"EV",5091,"N712EV","LGA","PIT",56,335,16,0,"2013-08-15T20:00:00Z"
2013,8,15,2026,1727,179,2257,1941,196,"EV",5892,"N11121","EWR","CVG",88,569,17,27,"2013-08-15T21:00:00Z"
2013,8,15,2030,1805,145,2132,1950,102,"AA",353,"N3BCAA","LGA","ORD",103,733,18,5,"2013-08-15T22:00:00Z"
2013,8,15,2036,1932,64,2336,2228,68,"B6",225,"N561JB","JFK","TPA",150,1005,19,32,"2013-08-15T23:00:00Z"
2013,8,15,2129,1912,137,2331,2150,101,"UA",1481,"N75433","EWR","LAS",275,2227,19,12,"2013-08-15T23:00:00Z"
2013,8,15,2135,2001,94,7,2254,73,"B6",1083,"N592JB","JFK","MCO",135,944,20,1,"2013-08-16T00:00:00Z"
2013,8,15,2237,2117,80,110,9,61,"UA",1241,"N23707","EWR","TPA",138,997,21,17,"2013-08-16T01:00:00Z"
2013,8,15,2320,2059,141,214,20,114,"UA",1532,"N87507","EWR","SFO",337,2565,20,59,"2013-08-16T00:00:00Z"
2013,8,16,23,2150,153,303,45,138,"B6",1201,"N709JB","JFK","FLL",145,1069,21,50,"2013-08-17T01:00:00Z"
2013,8,16,27,2146,161,322,30,172,"B6",1183,"N509JB","JFK","MCO",152,944,21,46,"2013-08-17T01:00:00Z"
2013,8,16,43,2100,223,321,12,189,"DL",2065,"N3761R","JFK","FLL",139,1069,21,0,"2013-08-17T01:00:00Z"
2013,8,16,715,600,75,907,751,76,"EV",5068,"N730EV","EWR","DTW",81,488,6,0,"2013-08-16T10:00:00Z"
2013,8,16,932,800,92,1153,1021,92,"B6",677,"N192JB","JFK","JAX",108,828,8,0,"2013-08-16T12:00:00Z"
2013,8,16,1024,840,104,1133,1003,90,"EV",5815,"N13956","EWR","RIC",51,277,8,40,"2013-08-16T12:00:00Z"
2013,8,16,1102,803,179,1250,1016,154,"EV",4407,"N14105","EWR","OMA",149,1134,8,3,"2013-08-16T12:00:00Z"
2013,8,16,1109,920,109,1319,1133,106,"EV",4952,"N611QX","LGA","CLT",90,544,9,20,"2013-08-16T13:00:00Z"
2013,8,16,1140,1035,65,1308,1154,74,"B6",2602,"N355JB","JFK","BUF",55,301,10,35,"2013-08-16T14:00:00Z"
2013,8,16,1159,1040,79,1350,1240,70,"EV",5299,"N724EV","LGA","MEM",135,963,10,40,"2013-08-16T14:00:00Z"
2013,8,16,1232,1059,93,1338,1215,83,"EV",4510,"N13550","EWR","MKE",111,725,10,59,"2013-08-16T14:00:00Z"
2013,8,16,1242,745,297,1427,1000,267,"9E",3353,"N923XJ","JFK","DTW",85,509,7,45,"2013-08-16T11:00:00Z"
2013,8,16,1334,903,271,1531,1146,225,"UA",673,"N438UA","EWR","LAS",271,2227,9,3,"2013-08-16T13:00:00Z"
2013,8,16,1340,1210,90,1617,1500,77,"AA",743,"N4YPAA","LGA","DFW",189,1389,12,10,"2013-08-16T16:00:00Z"
2013,8,16,1426,1417,9,1801,1653,68,"UA",112,"N87531","EWR","IAH",189,1400,14,17,"2013-08-16T18:00:00Z"
2013,8,16,1436,1155,161,1536,1323,133,"EV",4974,"N398CA","LGA","BTV",40,258,11,55,"2013-08-16T15:00:00Z"
2013,8,16,1444,1229,135,1550,1343,127,"UA",994,"N850UA","EWR","BOS",46,200,12,29,"2013-08-16T16:00:00Z"
2013,8,16,1530,1236,174,1727,1425,182,"EV",5796,"N13975","EWR","CLT",90,529,12,36,"2013-08-16T16:00:00Z"
2013,8,16,1542,1359,103,1821,1632,109,"DL",2247,"N994DL","LGA","ATL",127,762,13,59,"2013-08-16T17:00:00Z"
2013,8,16,1604,1500,64,1858,1755,63,"AA",1813,"N631AA","JFK","MCO",140,944,15,0,"2013-08-16T19:00:00Z"
2013,8,16,1604,1425,99,1726,1544,102,"EV",5712,"N830AS","JFK","IAD",43,228,14,25,"2013-08-16T18:00:00Z"
2013,8,16,1624,1505,79,1906,1750,76,"UA",468,"N563UA","EWR","TPA",144,997,15,5,"2013-08-16T19:00:00Z"
2013,8,16,1624,1425,119,1801,1625,96,"EV",4949,"N611QX","LGA","GSO",71,461,14,25,"2013-08-16T18:00:00Z"
2013,8,16,1651,1540,71,1959,1858,61,"UA",257,"N555UA","JFK","SFO",329,2586,15,40,"2013-08-16T19:00:00Z"
2013,8,16,1652,1259,233,1935,1551,224,"UA",643,"N428UA","LGA","IAH",198,1416,12,59,"2013-08-16T16:00:00Z"
2013,8,16,1738,1636,62,1911,1805,66,"B6",918,"N324JB","JFK","BOS",41,187,16,36,"2013-08-16T20:00:00Z"
2013,8,16,1746,1706,40,2212,2111,61,"B6",803,"N552JB","JFK","SJU",204,1598,17,6,"2013-08-16T21:00:00Z"
2013,8,16,1750,1659,51,2103,1953,70,"UA",1078,"N14228","EWR","SAT",225,1569,16,59,"2013-08-16T20:00:00Z"
2013,8,16,1813,1500,193,2016,1724,172,"EV",5199,"N398CA","LGA","CHS",102,641,15,0,"2013-08-16T19:00:00Z"
2013,8,16,1814,1610,124,1951,1810,101,"EV",5461,"N750EV","LGA","RDU",75,431,16,10,"2013-08-16T20:00:00Z"
2013,8,16,1835,1711,84,2020,1845,95,"UA",708,"N850UA","EWR","ORD",116,719,17,11,"2013-08-16T21:00:00Z"
2013,8,16,1907,1650,137,2051,1859,112,"DL",1473,"N352NB","LGA","MEM",133,963,16,50,"2013-08-16T20:00:00Z"
2013,8,16,1940,1729,131,2209,2025,104,"UA",1598,"N77295","EWR","SAN",304,2425,17,29,"2013-08-16T21:00:00Z"
2013,8,16,2026,1930,56,2306,2156,70,"9E",3285,"N936XJ","JFK","MSY",168,1182,19,30,"2013-08-16T23:00:00Z"
2013,8,16,2100,1910,110,2222,2056,86,"EV",5038,"N751EV","LGA","BHM",122,866,19,10,"2013-08-16T23:00:00Z"
2013,8,16,2126,1755,211,2345,2045,180,"AA",785,"N3APAA","LGA","DFW",186,1389,17,55,"2013-08-16T21:00:00Z"
2013,8,16,2128,2029,59,2348,2247,61,"EV",5804,"N12195","EWR","OMA",164,1134,20,29,"2013-08-17T00:00:00Z"
2013,8,16,2211,2101,70,204,100,64,"B6",1103,"N594JB","JFK","SJU",193,1598,21,1,"2013-08-17T01:00:00Z"
2013,8,16,2222,2119,63,101,2354,67,"B6",527,"N806JB","EWR","MCO",134,937,21,19,"2013-08-17T01:00:00Z"
2013,8,16,2249,1755,294,127,2120,247,"AA",177,"N329AA","JFK","SFO",317,2586,17,55,"2013-08-16T21:00:00Z"
2013,8,16,2250,2055,115,19,2245,94,"EV",4672,"N14953","EWR","STL",132,872,20,55,"2013-08-17T00:00:00Z"
2013,8,16,2254,2049,125,52,2304,108,"EV",4536,"N11113","EWR","CVG",87,569,20,49,"2013-08-17T00:00:00Z"
2013,8,16,2254,2112,102,224,110,74,"UA",1071,"N77530","EWR","BQN",195,1585,21,12,"2013-08-17T01:00:00Z"
2013,8,17,106,2051,255,339,2358,221,"B6",165,"N571JB","JFK","PDX",316,2454,20,51,"2013-08-18T00:00:00Z"
2013,8,17,134,2359,95,543,340,123,"B6",839,"N624JB","JFK","BQN",223,1576,23,59,"2013-08-18T03:00:00Z"
2013,8,17,856,730,86,1140,1010,90,"B6",683,"N635JB","JFK","MCO",136,944,7,30,"2013-08-17T11:00:00Z"
2013,8,17,955,810,105,1241,1101,100,"DL",1167,"N353NB","JFK","TPA",145,1005,8,10,"2013-08-17T12:00:00Z"
2013,8,17,1021,820,121,1225,1041,104,"9E",4105,"N8696C","JFK","CHS",101,636,8,20,"2013-08-17T12:00:00Z"
2013,8,17,1022,900,82,1322,1157,85,"DL",1885,"N916DL","LGA","MCO",132,950,9,0,"2013-08-17T13:00:00Z"
2013,8,17,1139,1100,39,1435,1334,61,"DL",1647,"N973DL","LGA","ATL",119,762,11,0,"2013-08-17T15:00:00Z"
2013,8,17,1329,1224,65,1443,1342,61,"EV",3843,"N16954","EWR","ROC",42,246,12,24,"2013-08-17T16:00:00Z"
2013,8,17,1343,1055,168,1723,1445,158,"B6",403,"N623JB","JFK","SJU",195,1598,10,55,"2013-08-17T14:00:00Z"
2013,8,17,1344,1250,54,1621,1515,66,"EV",4561,"N12195","EWR","ATL",119,746,12,50,"2013-08-17T16:00:00Z"
2013,8,17,1529,1030,299,1816,1322,294,"UA",545,"N470UA","LGA","IAH",211,1416,10,30,"2013-08-17T14:00:00Z"
2013,8,17,1530,1413,77,1640,1537,63,"EV",4171,"N14904","EWR","MSN",109,799,14,13,"2013-08-17T18:00:00Z"
2013,8,17,1537,1411,86,1831,1702,89,"B6",1883,"N635JB","JFK","MCO",133,944,14,11,"2013-08-17T18:00:00Z"
2013,8,17,1559,1325,154,1755,1526,149,"EV",5894,"N14543","EWR","GRR",84,605,13,25,"2013-08-17T17:00:00Z"
2013,8,17,1655,1455,120,1759,1609,110,"9E",3585,"N8696C","JFK","PHL",32,94,14,55,"2013-08-17T18:00:00Z"
2013,8,17,1700,1528,92,1816,1703,73,"EV",5661,"N14960","EWR","BNA",114,748,15,28,"2013-08-17T19:00:00Z"
2013,8,17,1858,1706,112,2137,2000,97,"UA",1266,"N36447","EWR","LAX",318,2454,17,6,"2013-08-17T21:00:00Z"
2013,8,17,2009,1659,190,2155,1920,155,"UA",485,"N820UA","EWR","DEN",204,1605,16,59,"2013-08-17T20:00:00Z"
2013,8,17,2026,1820,126,2217,2050,87,"9E",3542,"N933XJ","JFK","MSP",140,1029,18,20,"2013-08-17T22:00:00Z"
2013,8,17,2110,2001,69,2357,2254,63,"B6",1083,"N657JB","JFK","MCO",128,944,20,1,"2013-08-18T00:00:00Z"
2013,8,17,2134,1929,125,2351,2153,118,"9E",3285,"N927XJ","JFK","MSY",164,1182,19,29,"2013-08-17T23:00:00Z"
2013,8,17,2217,2030,107,2332,2204,88,"9E",3395,"N903XJ","JFK","DCA",37,213,20,30,"2013-08-18T00:00:00Z"
2013,8,17,2246,2146,60,143,30,73,"B6",1183,"N649JB","JFK","MCO",147,944,21,46,"2013-08-18T01:00:00Z"
2013,8,17,2252,2059,113,119,2358,81,"B6",523,"N615JB","JFK","LAX",306,2475,20,59,"2013-08-18T00:00:00Z"
2013,8,18,806,659,67,1101,942,79,"B6",453,"N706JB","JFK","PBI",139,1028,6,59,"2013-08-18T10:00:00Z"
2013,8,18,929,836,53,1211,1105,66,"EV",4388,"N14558","EWR","JAX",129,820,8,36,"2013-08-18T12:00:00Z"
2013,8,18,1018,844,94,1307,1140,87,"UA",446,"N453UA","EWR","MIA",146,1085,8,44,"2013-08-18T12:00:00Z"
2013,8,18,1255,850,245,1424,1014,250,"9E",3466,"N906XJ","JFK","DCA",54,213,8,50,"2013-08-18T12:00:00Z"
2013,8,18,1408,1415,-7,1759,1644,75,"UA",298,"N845UA","EWR","LAS",294,2227,14,15,"2013-08-18T18:00:00Z"
2013,8,18,1442,1255,107,1703,1506,117,"EV",4227,"N23139","EWR","MSY",172,1167,12,55,"2013-08-18T16:00:00Z"
2013,8,18,1444,1315,89,1617,1449,88,"EV",5812,"N16561","EWR","GSO",75,445,13,15,"2013-08-18T17:00:00Z"
2013,8,18,1447,1328,79,1644,1530,74,"9E",3698,"N8971A","EWR","CVG",95,569,13,28,"2013-08-18T17:00:00Z"
2013,8,18,1455,1200,175,1706,1358,188,"EV",4302,"N11548","EWR","MCI",167,1092,12,0,"2013-08-18T16:00:00Z"
2013,8,18,1620,1515,65,1841,1739,62,"EV",4377,"N14960","EWR","JAX",124,820,15,15,"2013-08-18T19:00:00Z"
2013,8,18,1639,1330,189,1947,1638,189,"B6",431,"N593JB","LGA","SRQ",156,1047,13,30,"2013-08-18T17:00:00Z"
2013,8,18,1645,1455,110,1905,1752,73,"UA",220,"N817UA","EWR","SAN",301,2425,14,55,"2013-08-18T18:00:00Z"
2013,8,18,1656,1436,140,1757,1539,138,"EV",4133,"N15912","EWR","PVD",37,160,14,36,"2013-08-18T18:00:00Z"
2013,8,18,1703,1545,78,1904,1747,77,"EV",4352,"N22909","EWR","CVG",97,569,15,45,"2013-08-18T19:00:00Z"
2013,8,18,1752,1530,142,2030,1755,155,"MQ",3202,"N942MQ","JFK","IND",115,665,15,30,"2013-08-18T19:00:00Z"
2013,8,18,1805,1629,96,2104,1927,97,"B6",1161,"N504JB","LGA","PBI",146,1035,16,29,"2013-08-18T20:00:00Z"
2013,8,18,1845,1535,190,2120,1746,214,"EV",4603,"N13964","EWR","SDF",110,642,15,35,"2013-08-18T19:00:00Z"
2013,8,18,1849,1604,165,2032,1748,164,"EV",5432,"N710EV","LGA","BNA",120,764,16,4,"2013-08-18T20:00:00Z"
2013,8,18,1858,1659,119,2108,1908,120,"EV",4370,"N16561","EWR","CHS",95,628,16,59,"2013-08-18T20:00:00Z"
2013,8,18,1914,1825,49,2135,2032,63,"DL",1715,"N360NB","LGA","MSY",166,1183,18,25,"2013-08-18T22:00:00Z"
2013,8,18,1929,1815,74,2107,1959,68,"EV",5207,"N738EV","LGA","BGR",52,378,18,15,"2013-08-18T22:00:00Z"
2013,8,18,1932,1300,392,2239,1555,404,"VX",411,"N631VA","JFK","LAX",313,2475,13,0,"2013-08-18T17:00:00Z"
2013,8,18,1953,1816,97,2151,2050,61,"UA",1648,"N76503","EWR","DEN",211,1605,18,16,"2013-08-18T22:00:00Z"
2013,8,18,2001,1725,156,2110,1856,134,"EV",4264,"N11184","EWR","BOS",41,200,17,25,"2013-08-18T21:00:00Z"
2013,8,18,2016,1831,105,2144,1947,117,"EV",4224,"N15980","EWR","MKE",106,725,18,31,"2013-08-18T22:00:00Z"
2013,8,18,2043,1905,98,2216,2103,73,"9E",3433,"N903XJ","JFK","PIT",63,340,19,5,"2013-08-18T23:00:00Z"
2013,8,18,2050,1655,235,2335,1950,225,"AA",1507,"N585AA","EWR","DFW",181,1372,16,55,"2013-08-18T20:00:00Z"
2013,8,18,2054,1726,208,2247,1938,189,"EV",5892,"N15912","EWR","CVG",97,569,17,26,"2013-08-18T21:00:00Z"
2013,8,18,2147,1932,135,33,2228,125,"B6",225,"N624JB","JFK","TPA",135,1005,19,32,"2013-08-18T23:00:00Z"
2013,8,18,2238,1748,290,109,2035,274,"B6",299,"N590JB","LGA","MCO",128,950,17,48,"2013-08-18T21:00:00Z"
2013,8,18,2249,2231,18,342,226,76,"B6",1203,"N658JB","JFK","SJU",248,1598,22,31,"2013-08-19T02:00:00Z"
2013,8,18,2258,2155,63,148,43,65,"B6",425,"N517JB","JFK","TPA",144,1005,21,55,"2013-08-19T01:00:00Z"
2013,8,18,2324,2030,174,44,2211,153,"EV",5048,"N605QX","LGA","RIC",53,292,20,30,"2013-08-19T00:00:00Z"
2013,8,18,2334,2100,154,201,2336,145,"B6",499,"N593JB","LGA","MCO",123,950,21,0,"2013-08-19T01:00:00Z"
2013,8,18,2344,2130,134,221,14,127,"B6",1371,"N526JB","LGA","FLL",141,1076,21,30,"2013-08-19T01:00:00Z"
2013,8,19,731,630,61,944,837,67,"EV",4393,"N12900","EWR","IND",105,645,6,30,"2013-08-19T10:00:00Z"
2013,8,19,827,602,145,948,729,139,"UA",569,"N432UA","EWR","ORD",104,719,6,2,"2013-08-19T10:00:00Z"
2013,8,19,1059,755,184,1213,915,178,"MQ",3709,"N9EAMQ","EWR","ORD",112,719,7,55,"2013-08-19T11:00:00Z"
2013,8,19,1105,900,125,1311,1126,105,"EV",5109,"N612QX","LGA","CHS",94,641,9,0,"2013-08-19T13:00:00Z"
2013,8,19,1119,820,179,1312,1043,149,"EV",4998,"N755EV","LGA","MCI",151,1107,8,20,"2013-08-19T12:00:00Z"
2013,8,19,1337,1310,27,1646,1536,70,"FL",348,"N953AT","LGA","ATL",152,762,13,10,"2013-08-19T17:00:00Z"
2013,8,19,1506,1405,61,1620,1516,64,"B6",2480,"N329JB","EWR","BOS",52,200,14,5,"2013-08-19T18:00:00Z"
2013,8,19,1526,1125,241,1853,1440,253,"AA",2099,"N3HGAA","LGA","MIA",157,1096,11,25,"2013-08-19T15:00:00Z"
2013,8,19,1536,1505,31,1900,1750,70,"UA",468,"N537UA","EWR","TPA",179,997,15,5,"2013-08-19T19:00:00Z"
2013,8,19,1559,1347,132,1657,1513,104,"UA",395,"N491UA","EWR","ORD",105,719,13,47,"2013-08-19T17:00:00Z"
2013,8,19,1624,1500,84,1830,1724,66,"EV",5199,"N612QX","LGA","CHS",96,641,15,0,"2013-08-19T19:00:00Z"
2013,8,19,1743,1545,118,2031,1900,91,"AA",133,"N332AA","JFK","LAX",316,2475,15,45,"2013-08-19T19:00:00Z"
2013,8,19,1746,1600,106,2000,1844,76,"DL",847,"N943DL","LGA","ATL",114,762,16,0,"2013-08-19T20:00:00Z"
2013,8,19,1755,1530,145,2035,1755,160,"MQ",3202,"N933MQ","JFK","IND",100,665,15,30,"2013-08-19T19:00:00Z"
2013,8,19,1852,1748,64,2136,2035,61,"B6",299,"N594JB","LGA","MCO",138,950,17,48,"2013-08-19T21:00:00Z"
2013,8,19,1913,1720,113,2109,1942,87,"UA",226,"N445UA","EWR","PHX",268,2133,17,20,"2013-08-19T21:00:00Z"
2013,8,19,1956,1829,87,2243,2142,61,"UA",1618,"N24202","EWR","TPA",144,997,18,29,"2013-08-19T22:00:00Z"
2013,8,19,2142,2000,102,32,2305,87,"UA",461,"N577UA","EWR","FLL",145,1065,20,0,"2013-08-20T00:00:00Z"
2013,8,19,2216,2040,96,2314,2154,80,"B6",2680,"N337JB","EWR","BOS",43,200,20,40,"2013-08-20T00:00:00Z"
2013,8,20,817,700,77,918,815,63,"EV",4522,"N14204","EWR","BNA",105,748,7,0,"2013-08-20T11:00:00Z"
2013,8,20,927,755,92,1037,915,82,"MQ",3709,"N505MQ","EWR","ORD",100,719,7,55,"2013-08-20T11:00:00Z"
2013,8,20,1048,900,108,1155,1026,89,"UA",562,"N432UA","EWR","ORD",105,719,9,0,"2013-08-20T13:00:00Z"
2013,8,20,1419,1300,79,1640,1519,81,"EV",5148,"N132EV","EWR","ATL",111,746,13,0,"2013-08-20T17:00:00Z"
2013,8,20,1435,1030,245,1635,1248,227,"DL",1529,"N3757D","JFK","LAS",277,2248,10,30,"2013-08-20T14:00:00Z"
2013,8,20,1439,1250,109,1633,1513,80,"UA",1605,"N37255","EWR","LAS",273,2227,12,50,"2013-08-20T16:00:00Z"
2013,8,20,1440,1315,85,1724,1558,86,"B6",553,"N663JB","JFK","PBI",138,1028,13,15,"2013-08-20T17:00:00Z"
2013,8,20,1538,1359,99,1716,1556,80,"US",686,"N675AW","EWR","PHX",256,2133,13,59,"2013-08-20T17:00:00Z"
2013,8,20,1552,1410,102,1822,1635,107,"FL",350,"N981AT","LGA","ATL",113,762,14,10,"2013-08-20T18:00:00Z"
2013,8,20,1554,1430,84,1846,1725,81,"B6",325,"N708JB","JFK","TPA",155,1005,14,30,"2013-08-20T18:00:00Z"
2013,8,20,1557,1405,112,1710,1516,114,"B6",2480,"N281JB","EWR","BOS",43,200,14,5,"2013-08-20T18:00:00Z"
2013,8,20,1558,1408,110,1803,1610,113,"EV",4687,"N31131","EWR","CVG",92,569,14,8,"2013-08-20T18:00:00Z"
2013,8,20,1602,1455,67,1751,1645,66,"MQ",2815,"N620MQ","JFK","CLE",79,425,14,55,"2013-08-20T18:00:00Z"
2013,8,20,1627,1510,77,1739,1635,64,"MQ",3433,"N537MQ","JFK","DCA",48,213,15,10,"2013-08-20T19:00:00Z"
2013,8,20,1800,1620,100,1954,1853,61,"9E",3347,"N906XJ","JFK","DTW",76,509,16,20,"2013-08-20T20:00:00Z"
2013,8,20,1830,1705,85,2110,2004,66,"DL",503,"N3764D","JFK","SAN",302,2446,17,5,"2013-08-20T21:00:00Z"
2013,8,20,1851,1700,111,2147,2018,89,"DL",1163,"N705TW","JFK","LAX",304,2475,17,0,"2013-08-20T21:00:00Z"
2013,8,20,1906,1443,263,2149,1800,229,"UA",1558,"N73275","EWR","SFO",310,2565,14,43,"2013-08-20T18:00:00Z"
2013,8,20,1925,1830,55,2106,1955,71,"MQ",3486,"N721MQ","LGA","BNA",113,764,18,30,"2013-08-20T22:00:00Z"
2013,8,20,2103,1900,123,2344,2226,78,"DL",2007,"N3765","JFK","PDX",311,2454,19,0,"2013-08-20T23:00:00Z"
2013,8,20,2124,1916,128,2351,2214,97,"B6",883,"N569JB","JFK","MCO",129,944,19,16,"2013-08-20T23:00:00Z"
2013,8,20,2159,1715,284,14,1952,262,"9E",3310,"N903XJ","JFK","MCI",148,1113,17,15,"2013-08-20T21:00:00Z"
2013,8,20,2201,2045,76,22,2308,74,"9E",3367,"N922XJ","JFK","CVG",86,589,20,45,"2013-08-21T00:00:00Z"
2013,8,20,2329,2142,107,148,14,94,"UA",1482,"N75858","EWR","IAH",181,1400,21,42,"2013-08-21T01:00:00Z"
2013,8,20,2330,2112,138,254,110,104,"UA",1071,"N73270","EWR","BQN",188,1585,21,12,"2013-08-21T01:00:00Z"
2013,8,21,48,1620,508,251,1902,469,"DL",843,"N184DN","JFK","ATL",99,760,16,20,"2013-08-21T20:00:00Z"
2013,8,21,722,615,67,1027,910,77,"AA",1895,"N3KFAA","EWR","MIA",156,1085,6,15,"2013-08-21T10:00:00Z"
2013,8,21,739,600,99,841,712,89,"EV",5747,"N826AS","LGA","IAD",40,229,6,0,"2013-08-21T10:00:00Z"
2013,8,21,1156,1035,81,1323,1214,69,"EV",4662,"N13949","EWR","RDU",66,416,10,35,"2013-08-21T14:00:00Z"
2013,8,21,1218,1017,121,1359,1228,91,"UA",1625,"N37255","EWR","DEN",202,1605,10,17,"2013-08-21T14:00:00Z"
2013,8,21,1637,1518,79,1858,1742,76,"EV",4377,"N12552","EWR","JAX",118,820,15,18,"2013-08-21T19:00:00Z"
2013,8,21,1735,1605,90,1917,1745,92,"EV",4596,"N11109","EWR","STL",130,872,16,5,"2013-08-21T20:00:00Z"
2013,8,21,1802,1526,156,2017,1728,169,"EV",4576,"N13978","EWR","GRR",88,605,15,26,"2013-08-21T19:00:00Z"
2013,8,21,1826,1800,26,2024,1920,64,"WN",441,"N244WN","EWR","MDW",105,711,18,0,"2013-08-21T22:00:00Z"
2013,8,21,1849,1659,110,2047,1839,128,"EV",4202,"N14203","EWR","STL",124,872,16,59,"2013-08-21T20:00:00Z"
2013,8,21,1940,1459,281,2235,1827,248,"DL",161,"N183DN","JFK","SEA",322,2422,14,59,"2013-08-21T18:00:00Z"
2013,8,21,2033,1730,183,2305,2026,159,"UA",1598,"N33292","EWR","SAN",308,2425,17,30,"2013-08-21T21:00:00Z"
2013,8,21,2148,2001,107,2248,2138,70,"UA",695,"N409UA","LGA","ORD",107,733,20,1,"2013-08-22T00:00:00Z"
2013,8,21,2221,2059,82,36,2333,63,"EV",4139,"N12967","EWR","JAX",119,820,20,59,"2013-08-22T00:00:00Z"
2013,8,22,9,2150,139,240,45,115,"B6",1201,"N638JB","JFK","FLL",132,1069,21,50,"2013-08-23T01:00:00Z"
2013,8,22,12,2124,168,142,2317,145,"EV",4700,"N13124","EWR","CLT",71,529,21,24,"2013-08-23T01:00:00Z"
2013,8,22,16,2130,166,250,14,156,"B6",1371,"N646JB","LGA","FLL",132,1076,21,30,"2013-08-23T01:00:00Z"
2013,8,22,27,2155,152,308,43,145,"B6",425,"N663JB","JFK","TPA",125,1005,21,55,"2013-08-23T01:00:00Z"
2013,8,22,54,2030,264,209,2203,246,"FL",357,"N915AT","LGA","CAK",60,397,20,30,"2013-08-23T00:00:00Z"
2013,8,22,118,2359,79,504,350,74,"B6",745,"N775JB","JFK","PSE",206,1617,23,59,"2013-08-23T03:00:00Z"
2013,8,22,206,2359,127,536,340,116,"B6",839,"N586JB","JFK","BQN",195,1576,23,59,"2013-08-23T03:00:00Z"
2013,8,22,730,730,0,1155,1033,82,"DL",1771,"N723TW","JFK","SEA",347,2422,7,30,"2013-08-22T11:00:00Z"
2013,8,22,737,740,-3,1204,1055,69,"VX",11,"N852VA","JFK","SFO",347,2586,7,40,"2013-08-22T11:00:00Z"
2013,8,22,751,630,81,937,836,61,"EV",4535,"N11109","EWR","MSP",142,1008,6,30,"2013-08-22T10:00:00Z"
2013,8,22,757,800,-3,1038,915,83,"US",2171,"N722US","LGA","DCA",55,214,8,0,"2013-08-22T12:00:00Z"
2013,8,22,759,753,6,1115,951,84,"US",1733,"N179UW","LGA","CLT",97,544,7,53,"2013-08-22T11:00:00Z"
2013,8,22,820,825,-5,1207,1104,63,"DL",857,"N3740C","JFK","SAN",336,2446,8,25,"2013-08-22T12:00:00Z"
2013,8,22,832,840,-8,1146,1042,64,"EV",4638,"N16149","EWR","CVG",85,569,8,40,"2013-08-22T12:00:00Z"
2013,8,22,833,755,38,1110,915,115,"MQ",3709,"N526MQ","EWR","ORD",103,719,7,55,"2013-08-22T11:00:00Z"
2013,8,22,835,824,11,1126,1018,68,"US",1831,"N554UW","JFK","CLT",99,541,8,24,"2013-08-22T12:00:00Z"
2013,8,22,840,720,80,1112,922,110,"EV",4587,"N13958","EWR","GRR",88,605,7,20,"2013-08-22T11:00:00Z"
2013,8,22,851,840,11,1228,1100,88,"MQ",3419,"N503MQ","LGA","ATL",121,762,8,40,"2013-08-22T12:00:00Z"
2013,8,22,904,815,49,1101,930,91,"MQ",3370,"N847MQ","JFK","DCA",54,213,8,15,"2013-08-22T12:00:00Z"
2013,8,22,907,901,6,1202,1014,108,"B6",1634,"N192JB","JFK","BTV",52,266,9,1,"2013-08-22T13:00:00Z"
2013,8,22,919,730,109,1254,1025,149,"AA",33,"N329AA","JFK","LAX",297,2475,7,30,"2013-08-22T11:00:00Z"
2013,8,22,919,834,45,1211,1032,99,"EV",3854,"N16918","EWR","DTW",77,488,8,34,"2013-08-22T12:00:00Z"
2013,8,22,928,930,-2,1158,1039,79,"B6",116,"N324JB","JFK","SYR",43,209,9,30,"2013-08-22T13:00:00Z"
2013,8,22,939,730,129,1228,931,177,"EV",4111,"N11137","EWR","CHS",90,628,7,30,"2013-08-22T11:00:00Z"
2013,8,22,942,900,42,1132,1026,66,"UA",681,"N403UA","EWR","ORD",111,719,9,0,"2013-08-22T13:00:00Z"
2013,8,22,957,850,67,1155,1030,85,"AA",313,"N4WJAA","LGA","ORD",113,733,8,50,"2013-08-22T12:00:00Z"
2013,8,22,1002,830,92,1141,1010,91,"9E",3521,"N934XJ","JFK","ORD",116,740,8,30,"2013-08-22T12:00:00Z"
2013,8,22,1004,930,34,1217,1048,89,"B6",586,"N323JB","JFK","ROC",52,264,9,30,"2013-08-22T13:00:00Z"
